Facility Id,Facility Name,FRS Id,City,State,Zip Code,Latest Reporting Year,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Is_Direct_Emitter,Is_Supplier,Basin,State where Emissions Occur,Does the facility employ continuous emissions monitoring? ,Parent Company,Parent Ownership %
1009717,DTE Gas Resources 420 Fort Worth Syncline,110005153065.0,Fort Worth,TX,76102,2011,"301 Commerce Street, Suite 1800",TARRANT COUNTY,32.75586,-97.33105,211111.0,W-ONSH,,True,False,420 - Fort Worth Syncline,,,DTE ENERGY CO,100.0
1009538,HYPERION SCOTT FIELD,110055517043.0,DOUGLAS,WY,82633,2011,8 CHINOOK ROAD,CONVERSE,42.77866,-105.38057,211111.0,W-ONSH,,True,False,515 - Powder River Basin,,,LYDA HUNT BUNKER TRUST-MARY MORELAND HUNT,100.0
1009961,"Premier Natural Resources II, LLC - 415 Strawn basin",110012299280.0,Tulsa,OK,74105,2011,"5727 South Lewis Avenue, Suite 200",TULSA COUNTY,36.0796,-95.95797,211111.0,W-ONSH,,True,False,415 - Strawn Basin,,,Williams Production,100.0
1009252,"Premier Natural Resources II, LLC - 420 Fort Worth syncline",110012299280.0,Tulsa,OK,74105,2011,"5727 South Lewis Avenue, Suite 200",TULSA COUNTY,36.0796,-95.95797,211111.0,W-ONSH,,True,False,420 - Fort Worth Syncline,,,Williams Production,100.0
1009202,Prime Operating Company 430 Permian Basin,110037971442.0,Houston,TX,77024,2011,"9821 Katy Freeway, Suite 1050",HARRIS COUNTY,29.78389,-95.53731,211111.0,W-ONSH,,True,False,430 - Permian Basin,,,Prime Operating Company,100.0
1008220,"Redbud E&P, Inc - 345 Arkoma basin",110055512627.0,Spring,TX,77379,2011,1600 Stubner Airline Suite 300,HARRIS COUNTY,30.031428,-95.530234,211111.0,W-ONSH,,True,False,345 - Arkoma Basin,,,Williams Production,100.0
1008589,Ricochet Energy,110055513733.0,San Antonio,TX,78249,2011,16111 Via Shavano,BEXAR,29.594076,-98.571521,211111.0,W-ONSH,,True,False,"220 - Gulf Coast Basin (LA, TX)",,,"Ricochet Energy, Inc.",100.0
1009685,Duke Energy Power Delivery Carolinas,110045589724.0,Charlotte,NC,28202,2011,526 South Church St,MECKLENBURG COUNTY,35.22476,-80.84901,221121.0,DD,,True,False,,,N,DUKE ENERGY CORP,100.0
1009536,T&D CAROLINAS,110055517034.0,RALEIGH,NC,27601,2011,410 S WILMINGTON ST,WAKE,35.775426,-78.638372,221112.0,DD,,True,False,,,N,PROGRESS ENERGY INC,100.0
1009594,T&D CAROLINAS WEST,110004013692.0,ASHEVILLE,NC,28806,2011,555 BREVARD ROAD,BUNCOMBE COUNTY,35.5553,-82.59966,221112.0,DD,,True,False,,,N,PROGRESS ENERGY INC,100.0
1009800,Boonville Natural Gas Corporation,110054620576.0,Boonville,IN,47601,2011,1425 N Rockprot Road,WARRICK,38.012622,-87.233608,221210.0,NN-LDC,,False,True,,,,Boonville Natural Gas Corporation,100.0
1008098,City of Mesa,110055977199.0,Mesa,AZ,85211,2011,640 N. Mesa Drive,MARICOPA COUNTY,33.42783,-111.82279,221210.0,"NN-LDC,W-LDC",,False,True,,,,City of Mesa,100.0
1010736,Irving Oil Transportation Company LLC,110017346941.0,Portsmouth,NH,3801,2011,190 Commerce Way,ROCKINGHAM COUNTY,43.090913,-70.786239,424720.0,MM-IMP,,False,True,,,,Irving Oil Terminals Inc,100.0
1000178,"Southern Missouri Natural Gas, LP",110042747347.0,Mountain Grove,MO,65711,2011,500 W 19th Street,WRIGHT,37.1461,-92.26276,221210.0,"NN-LDC,W-LDC",,False,True,,,,"SUMMIT UTILITIES, INC",100.0
1007390,TESORO REFINING AND MARKETING COMPANY GOLDEN EAGLE REFINERY,110025239659.0,MARTINEZ,CA,94553,2011,150 SOLANO WAY,CONTRA COSTA,38.0251,-122.0639,324110.0,"C,P,PP,Y",,False,True,,,,TESORO CORP,100.0
1006095,WISCONSIN RAPIDS FIBER AND ENERGY MILL,110017413547.0,WISCONSIN RAPIDS,WI,54495,2011,950 4TH AVE N,WOOD,44.404,-89.8255,322121.0,"AA,C,PP,TT",,False,True,,,,NewPage Holding Corporation  ,100.0
1006394,29-6 #2 Central Delivery Point,,Blanco,NM,87412,2012,,Rio Arriba,36.7452,-107.4455,213112.0,C,Petroleum and Natural Gas Systems,True,False,,,,"Williams Field Services Group, LLC",100.0
1002885,30-5 Compressor Station,,Aztec,NM,87410,2012,,Rio Arriba,36.8118,-107.4036,213112.0,C,Petroleum and Natural Gas Systems,True,False,,,,"Williams Field Services Group, LLC",100.0
1002707,31-6 Central Delivery Point,,BLOOMFIELD,NM,87413,2012,,Rio Arriba,36.8363,-107.4199,213112.0,C,Petroleum and Natural Gas Systems,True,False,,,,"Williams Field Services Group, LLC",100.0
1001867,ADM CORN PROCESSING,110000595035.0,WALHALLA,ND,58282,2012,12868 COUNTY ROAD 9,PEMBINA,48.910797,-97.888743,325193.0,C,Other,True,False,,,,ARCHER DANIELS MIDLAND CO,100.0
1006743,AGRIFOS FERTILIZER PASADENA,110056955521.0,PASADENA,TX,77506,2012,2001 JACKSON ROAD,HARRIS COUNTY,29.736528,-95.198139,325311.0,"C,Z",Chemicals,True,False,,,,"Rentech, Inc.",59.0
1000341,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,110000484930.0,STOCKTON,CA,95206,2012,1010 ZEPHYR ST.,SAN JOAQUIN COUNTY,37.913056,-121.261944,221112.0,C,Power Plants,True,False,,,,AIR PRODUCTS & CHEMICALS INC,100.0
1000208,AMP-Ohio Gas Turbines Bowling Green,110013813150.0,Bowling Green,OH,43402,2012,1225 North College Drive,WOOD COUNTY,41.3989,-83.6411,221112.0,"C,D",Power Plants,True,False,,,,AMERICAN MUNICIPAL POWER,100.0
1006506,AMP-Ohio Gas Turbines Galion,110012512520.0,Galion,OH,44833,2012,900 South Street,CRAWFORD,40.7167,-82.789,221112.0,"C,D",Power Plants,True,False,,,,AMERICAN MUNICIPAL POWER,100.0
1001344,AMP-Ohio Gas Turbines Napoleon,110006233726.0,Napoleon,OH,43545,2012,1775 Industrial Drive,HENRY COUNTY,41.4077,-84.1092,221112.0,"C,D",Power Plants,True,False,,,,AMERICAN MUNICIPAL POWER,100.0
1005055,ARAUCO-USA LLC,110000346992.0,MONCURE,NC,27559,2012,985 CORINTH ROAD,CHATHAM COUNTY,35.59762,-79.04453,321219.0,C,Other,True,False,,,,ARAUCO-USA LLC,100.0
1002689,ARVIN SANITARY LANDFILL,110012695306.0,ARVIN,CA,93203,2012,5500 NORTH WHEELER RIDGE ROAD,KERN COUNTY,35.19043,-118.91456,562212.0,HH,Waste,True,False,,,,Kern County Waste Management Department,100.0
1006137,ASH GROVE CEMENT - INKOM,110000468342.0,INKOM,ID,83245,2012,230 CEMENT ROAD,BANNOCK COUNTY,42.79098,-112.25082,327310.0,C,Minerals,True,False,,,,ASH GROVE CEMENT CO,100.0
1000970,Albright Power Station,110000586143.0,ALBRIGHT,WV,26519,2012,ROUTE 26 NORTH,Preston,39.4883,-79.6367,221112.0,D,Power Plants,True,False,,,,"FirstEnergy Generation, LLC",50.0
1003690,Alon Bakersfield Refining - Area 3,110000526805.0,Bakersfield,CA,93308,2012,3663 Gibson Street,KERN,35.393611,-119.0525,324110.0,C,Petroleum and Natural Gas Systems,True,False,,,,ALON USA LP,100.0
1007418,Armstrong Power Station,110070081972.0,ADRIAN,PA,16210,2012,108 POWER PLANT ROAD,Armstrong,40.9289,-79.4658,221112.0,D,Power Plants,True,False,,,,"FirstEnergy Generation, LLC",50.0
1005974,BLACK HILLS ELECTRIC- W.N. CLARK STATION,110009067650.0,CANON CITY,CO,81212,2012,550 W US HIGHWAY 50,FREMONT COUNTY,38.4347,-105.2507,221112.0,C,Power Plants,True,False,,,,BLACK HILLS CORP,100.0
1000576,BLACK HILLS POWER AND LIGHT COMPANY,110007335605.0,OSAGE,WY,82723,2012,3363 HIGHWAY 16,WESTON,43.969615,-104.411667,221112.0,C,Power Plants,True,False,,,,BLACK HILLS CORP,100.0
1006196,BROOKHAVEN LANDFILL & RECYCLING AREA,110019538231.0,YAPHANK,NY,11980,2012,350 HORSEBLOCK RD,SUFFOLK COUNTY,40.797178,-72.930442,562212.0,"C,HH",Waste,True,False,,,,Town of Brookhaven,100.0
1006393,Benning Generation Station,110000499531.0,WASHINGTON,DC,20019,2012,3400 BENNING RD NE,,38.8994,-76.9592,221112.0,"C,D",Power Plants,True,False,,,,PEPCO HOLDINGS INC,100.0
1003173,Blue Mound Compressor Station,110033244077.0,Blue Mound,TX,76052,2012,,TARRANT,32.950044,-97.378117,486210.0,C,Petroleum and Natural Gas Systems,True,False,,,,"Crosstex North Texas Gathering, LP",100.0
1007618,Broad Canyon Landfill,110022506983.0,Naturita,CO,81422,2012,30120 HH31 Road,MONTROSE COUNTY,38.410413,-108.280162,562212.0,HH,Waste,True,False,,,,"T S LANDFILL, INC",100.0
1005521,CAMPOS FOODS LLC,110007190949.0,CARYVILLE,TN,37714,2012,241 ELKINS RD,CAMPBELL COUNTY,36.31714,-84.207,311612.0,C,Other,True,False,,,,LOPEZ FOODS INC,100.0
1003987,CITY OF BOZEMAN SANITARY LANDFILL,110028112405.0,BOZEMAN,MT,59771,2012,2143 STORY MILL ROAD,GALLATIN COUNTY,45.717222,-111.026611,562212.0,HH,Waste,True,False,,,,"City of Bozeman, Montana",100.0
1005065,CLD LANDFILL,110030750505.0,SALEM,OH,44460,2012,9960 S RANGE RD,MAHONING COUNTY,40.946697,-80.845084,562212.0,HH,Waste,True,False,,,,"Republic Services, Inc.",100.0
1010703,CVB No 1,,Harlan,KY,40829,2012,US 421 South at Grays Knob,,36.919429,-82.794549,212112.0,FF,Other,True,False,,,,"Alpha Natural Resources, Inc. ",100.0
1006745,CalPeak Power - Panoche LLC,110014339634.0,FIREBAUGH,CA,93622,2012,43699 WEST PANOCHE ROAD,Fresno,36.6531,-120.5797,221112.0,D,Power Plants,True,False,,,,GSO Special Situations Fund LP,65.776
1000058,CalPeak Power - Vaca Dixon LLC,110022572562.0,VACAVILLE,CA,95688,2012,5157 QUINN ROAD,Solano,38.3989,-121.9239,221112.0,D,Power Plants,True,False,,,,GSO Special Situation Fund LP,65.776
1006401,CalPortland Company Colton Plant,110021012045.0,Colton,CA,92324,2012,695 S Rancho Avenue,SAN BERNARDINO COUNTY,34.0595,-117.3432,327310.0,"C,H",Minerals,True,False,,,,TAIHEIYO CEMENT USA INC,100.0
1000078,"Combined Locks Energy Center, LLC",110017419523.0,COMBINED LOCKS,WI,54113,2012,540 PROSPECT ST,Outagamie,44.2717,-88.3011,221112.0,D,Power Plants,True,False,,,,INTEGRYS ENERGY GROUP INC,100.0
1001518,Crawford,110000434717.0,CHICAGO,IL,60623,2012,3501 S Pulaski AVE,Cook,41.8278,-87.7236,221112.0,D,Power Plants,True,False,,,,EDISON INTERNATIONAL,100.0
1001482,Cutler,110002040915.0,MIAMI,FL,33158,2012,14925 SW 67TH AVE,Miami-Dade,25.6321,-80.2989,221112.0,D,Power Plants,True,False,,,,Florida Power and Light Company,100.0
1002693,DEC State Boiler Plant,110043810542.0,Lincoln,NE,68508,2012,420 South 14th Street,LANCASTER COUNTY,40.81691,-96.74215,221330.0,C,Power Plants,True,False,,,,DISTRICT ENERGY CORP,100.0
1000700,Delta,110010569535.0,CLEVELAND,MS,38732,2012,3964 HWY 61,Bolivar,33.7947,-90.7139,221112.0,D,Power Plants,True,False,,,,ENTERGY CORP,100.0
1007375,Doty Mountain Compressor Station,110043808573.0,Green River,WY,82935,2012,"41.4403, -107.6161",SWEETWATER,41.524895,-109.521106,211111.0,C,Petroleum and Natural Gas Systems,True,False,,,,Anadarko Petroleum Corporation,100.0
1005112,"EOG Resources, Inc. Mansfield Compressor Site",,MANSFIELD,TX,76063,2012,,Johnson,32.51526,-97.1069805,211111.0,C,Petroleum and Natural Gas Systems,True,False,,,,"EOG RESOURCES, INC",100.0
1005130,EUSTACE GAS PLANT,110006124327.0,EUSTACE,TX,75124,2012,16401 COUNTY ROAD 2854,HENDERSON,32.278099,-96.037435,211111.0,"C,W-PROC",Petroleum and Natural Gas Systems,True,False,,,,"TRISTREAM ENERGY, LLC",100.0
1006870,Exeter Energy Limited Partnership,110000845140.0,STERLING,CT,6377,2012,"10 EXETER DR, STERLING INDUSTRIAL PARK",Windham,41.7132,-71.8223,221119.0,C,Power Plants,True,False,,,,ReEnergy Holdings,100.0
1005999,FRISCO RECYCLING FACILITY,110038159863.0,FRISCO,TX,75034,2012,7471 SOUTH 5TH STREET,COLLIN COUNTY,33.140549,-96.828324,331492.0,"C,R",Metals,True,False,,,,EXIDE TECHNOLOGIES,100.0
1002206,Fredrick Compressor Station,,Brighton,CO,80601,2012,,Weld,40.0573,-104.8852,211111.0,C,Petroleum and Natural Gas Systems,True,False,,,,Anadarko Petroleum Corporation,100.0
1008968,Freer 44 Compressor Station,,Freer,TX,78357,2012,,Webb,27.942597,-98.873844,486210.0,"C,W-NGTC",Petroleum and Natural Gas Systems,True,False,,,,"Enterprise Products Operating, LLC",100.0
1006345,GLENWILLOW LANDFILL,110017765701.0,GLENWILLOW,OH,44139,2012,30300 PETTIBONE ROAD,CUYAHOGA,41.356822,-81.46377,562212.0,HH,Waste,True,False,,,,"Republic Services, Inc.",100.0
1004801,GOODYR TIRE & RUB UNION CITY,110000374602.0,UNION CITY,TN,38261,2012,3260 Goodyear Boulevard,OBION COUNTY,36.44826,-89.06387,326211.0,C,Other,True,False,,,,The Goodyear Tire & Rubber Company,100.0
1003857,GRACE DAVISON,110070081879.0,SULPHUR,LA,70665,2012,1800 DAVISON ROAD,CALCASIEU,30.156194,-93.339443,325188.0,C,Chemicals,True,False,,,,W.R. Grace & Co.-Conn.,100.0
1003663,"GWF POWER SYSTEMS, L.P. (SITE 3)",110000482736.0,ANTIOCH,CA,94509,2012,1900 WILBUR AVENUE,CONTRA COSTA COUNTY,38.01233,-121.78098,221112.0,C,Power Plants,True,False,,,,"GWF Power Systems, L.P.",100.0
1003618,"GWF POWER SYSTEMS, L.P. (SITE 4)",110000512133.0,ANTIOCH,CA,94509,2012,3400 WILBUR AVENUE,CONTRA COSTA COUNTY,38.0123,-121.75611,221112.0,C,Power Plants,True,False,,,,"GWF Power Systems, L.P.",100.0
1003662,"GWF POWER SYSTEMS, L.P. (SITE 5)",110043798888.0,Bay Point,CA,94565,2012,555 NICHOLS ROAD,CONTRA COSTA COUNTY,38.0435,-121.98806,221112.0,C,Power Plants,True,False,,,,"GWF Power Sytems, L.P.",100.0
1003641,"GWF POWER SYSTEMS, L.P. (Site 1)",110000512151.0,PITTSBURG,CA,94565,2012,895 EAST THIRD STREET,CONTRA COSTA COUNTY,38.0302,-121.87009,221112.0,C,Power Plants,True,False,,,,GWF Power Systems. L.P.,100.0
1003644,"GWF POWER SYSTEMS, L.P. (Site 2)",110000483414.0,PITTSBURG,CA,94565,2012,1600 LOVERIDGE ROAD,CONTRA COSTA COUNTY,38.01529,-121.8597,221112.0,C,Power Plants,True,False,,,,"GWF Power Systems, L.P.",100.0
1000718,Glendive Generating Station,110041017468.0,GLENDIVE,MT,59330,2012,2001 NORTH MERRILL AVE,Dawson,47.0539,-104.74,221112.0,"C,D",Power Plants,True,False,,,,MDU RESOURCES GROUP INC,100.0
1005373,Gordon Compressor Site,110043973849.0,Hill County,TX,76055,2012,227 Hill County Road 1353,HILL,32.019382,-97.135938,211111.0,C,Petroleum and Natural Gas Systems,True,False,,,,"EOG RESOURCES, INC",100.0
1007837,Guadalupe Rubbish Disposal Facility,110043795319.0,SAN JOSE,CA,95120,2012,15999 Guadalupe Mines Road,SANTA CLARA COUNTY,37.20948,-121.89999,562212.0,"C,HH",Waste,True,False,,,,"Waste Management, Inc.",100.0
1005379,HARDWICK LANDFILL,110055510200.0,Hardwick,MA,1037,2012,1270 Patrill Hollow Rd.,HAMPSHIRE,42.330019,-72.242324,562212.0,HH,Waste,True,False,,,,"CASELLA WASTE SYSTEMS, INC",100.0
1001631,HERCULES INCORPORATED,110000442021.0,LOUISIANA,MO,63353,2012,11083 HWY D,PIKE,39.42942,-91.03289,325199.0,C,Chemicals,True,False,,,,ASHLAND INC,100.0
1001430,Hamilton Moses,110006035370.0,FORREST CITY,AR,72335,2012,HWY 70,Saint Francis,34.9806,-90.8722,221112.0,D,Power Plants,True,False,,,,Entergy,100.0
1003664,Hanford L.P.,110040966078.0,Hanford,CA,93230,2012,10596 Idaho Ave. ,KINGS COUNTY,36.26938,-119.64875,221112.0,C,Power Plants,True,False,,,,HANFORD LP,100.0
1001767,Headlee Plant,,Odessa,TX,79762,2012,501 S. Loop 338,,31.9626279,-102.3807553,211112.0,"C,W-PROC",Petroleum and Natural Gas Systems,True,False,,,,Chevron Corporation,62.029736
1004433,Hemlock Semiconductor LLC,110043192586.0,Clarksville,TN,37040,2012,1000 Solar Way,MONTGOMERY,36.621101,-87.256897,331419.0,C,Metals,True,False,,,,Dow Corning Corporation,100.0
1005896,Hutchins Landfill,110033393539.0,Hutchins,TX,75141,2012,1450 E Cleveland,DALLAS,32.65998,-96.693681,562212.0,HH,Waste,True,False,,,,"Republic Services, Inc.",100.0
1000433,Island Street Peaking Plant,110043811989.0,KAUKAUNA,WI,54130,2012,770 ISLAND ST,Outagamie,44.2761,-88.2656,221112.0,D,Power Plants,True,False,,,,WPPI ENERGY,100.0
1001474,J C McNeil,110005293592.0,BURLINGTON,VT,5401,2012,111 INTERVALE ROAD,Chittenden,44.4917,-73.2081,221112.0,"C,D",Power Plants,True,False,,,,Burlington Electric Department,50.0
1002956,J Street Generating Station,110001510650.0,Lincoln,NE,68508,2012,725 J Street,LANCASTER COUNTY,40.80806,-96.71054,221112.0,C,Power Plants,True,False,,,,Lincoln Electric Sytem,100.0
1002024,KIMBERLY CLARK WORLD WIDE,110028047833.0,EVERETT,WA,98201,2012,2600 FEDERAL AVENUE,SNOHOMISH,47.985,-122.216111,322110.0,"AA,C",Pulp and Paper,True,False,,,,Kimberly-Clark Corporation,100.0
1004186,Kern River,110032907807.0,Bakersfield,CA,93308,2012,1546 China Grade Loop,KERN,35.42686,-118.99222,211111.0,C,Petroleum and Natural Gas Systems,True,False,,,,Chevron U.S.A Inc,100.0
1007817,Kirby Canyon Recycling & Disposal Facility,110012694183.0,Morgan Hill,CA,95037,2012,910 Coyote Creek Golf Drive ,SANTA CLARA,37.184174,-121.668625,562212.0,HH,Waste,True,False,,,,"Waste Management, Inc.",100.0
1005946,LAFARGE NORTH AMERICA INC SEATTLE,110001916393.0,SEATTLE,WA,98106,2012,5400 WEST MARGINAL WAY SOUTHWEST,KING COUNTY,47.55358,-122.34442,327310.0,"C,H",Minerals,True,False,,,,LAFARGE NORTH AMERICA INC,100.0
1004881,LAKE COUNTY LANDFILL,110001474912.0,POLSON,MT,59860,2012,39276 KERR DAM ROAD,LAKE COUNTY,47.663745,-114.208817,562212.0,HH,Waste,True,False,,,,"Lake County, Montana",100.0
1003632,"LAKE SHORE MOJAVE, LLC",110017398145.0,BORON,CA,93516,2012,14486 BORAX RD,KERN,35.028339,-117.70335,221112.0,C,Power Plants,True,False,,,,"Energy Operations Group, LLC",100.0
1003593,LAND O LAKES DRY CONDENSED MILK MFG,110070081870.0,CARLISLE,PA,17013,2012,405 PARK DRIVE,CUMBERLAND COUNTY,40.129645,-77.172583,311514.0,C,Other,True,False,,,,LAND O LAKES INC,100.0
1004612,LEHIGH SOUTHWEST CEMENT CO.,110000486206.0,REDDING,CA,96003,2012,15390 WONDERLAND BOULEVARD,SHASTA COUNTY,40.7369,-122.3223,327310.0,"C,H",Minerals,True,False,,,,LEHIGH HANSON Inc.,100.0
1005720,"Lafarge North America, Inc.",110043788737.0,Fredonia,KS,66736,2012,1400 South Cement Road,WILSON,37.51586,-95.82438,327310.0,"C,H",Minerals,True,False,,,,LAFARGE NORTH AMERICA INC,100.0
1005971,Laguna Seca/A-59 Compressor Station,,Aztec,NM,87410,2012,,Rio Arriba,36.8807,-107.4027,213112.0,C,Petroleum and Natural Gas Systems,True,False,,,,"Williams Field Services Group, LLC",100.0
1000147,Larkspur Energy Faciity,110070081753.0,SAN DIEGO,CA,92154,2012,9355 OTAY MESA ROAD,San Diego,32.5672,-116.9444,221112.0,D,Power Plants,True,False,,,,DIAMOND GENERATING CORP,100.0
1001601,Louisiana 2,110064351945.0,BATON ROUGE,LA,70821,2012,GULF STATES ROAD,East Baton Rouge,30.4903,-91.1875,221112.0,D,Power Plants,True,False,,,,ENTERGY CORP,100.0
1005549,Louisville Landfill,110043790699.0,Shakopee,MN,55379,2012,3698 130th Street W,SCOTT,44.762,-93.58559,562212.0,HH,Waste,True,False,,,,MINNESOTA POLLUTION CONTROL AGENCY,100.0
1001230,Lowell Cogeneration Company,110001950121.0,LOWELL,MA,1851,2012,282 WESTERN AVE,Middlesex,42.64,-71.323,221112.0,"C,D",Power Plants,True,False,,,,"LOWELL COGENERATION CO, LP",100.0
1005260,MAINE ENERGY RECOVERY CO INC,110001854093.0,BIDDEFORD,ME,4005,2012,3 LINCOLN STREET,YORK COUNTY,43.495556,-70.453333,562213.0,C,Waste,True,False,,,,"CASELLA WASTE SYSTEMS, INC",100.0
1005494,MCLEOD MEDICAL CENTR,110001666340.0,FLORENCE,SC,29501,2012,555 E CHEVES ST,FLORENCE COUNTY,34.195564,-79.759678,622110.0,C,Other,True,False,,,,MCLEOD HEALTH,100.0
1005118,MINGO JUNCTION ENERGY CENTER,110028051989.0,MINGO JUNCTION,OH,43938,2012,535 COMMERCIAL ST,JEFFERSON,40.321045,-80.60631,221330.0,C,Power Plants,True,False,,,,"THERMAGEN POWER GROUP, LLC",100.0
1003024,MISSISSIPPI CANYON 711 (INNOVATOR),110063989368.0,offshore,LA,0,2012,"28.22065524, -89.61507167",HARRIS,29.7503,-95.45294,211111.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,True,False,,,,ATP OIL & GAS CORP,100.0
1003025,MISSISSIPPI CANYON 941 (TITAN),110055508008.0,offshore,LA,0,2012,"28.03350591, -89.10061223",,28.033506,-89.100612,211111.0,"C,W-OFFSH",Petroleum and Natural Gas Systems,True,False,,,,ATP OIL & GAS CORP,100.0
1005131,MYRTLE SPRINGS COMPRESSOR STATION,110034275521.0,WILLS POINT,TX,75169,2012,3237 VZCR 3204,VAN ZANDT,32.6319,-95.895,211111.0,"C,W-PROC",Petroleum and Natural Gas Systems,True,False,,,,"TRISTREAM ENERGY, LLC",100.0
1001698,"Madera Power, LLC",110001186458.0,Firebaugh,CA,93622,2012,11427 Firebaugh Blvd.,MADERA,36.861245,-120.338404,221119.0,C,Power Plants,True,False,,,,"Community Renewable Energy Services, Inc.",100.0
1002508,Mary Ann - 823,110007347709.0,THEODORE,AL,36582,2012,6000 DEAKLE ROAD,MOBILE COUNTY,30.3915,-88.1649,211111.0,C,Petroleum and Natural Gas Systems,True,False,,,,EXXONMOBIL CORP,100.0
1008768,Microchip Technology Inc.,110000471436.0,Tempe,AZ,85281,2012,1200 S. 52nd Street ,MARICOPA COUNTY,33.41663,-111.96953,334413.0,"C,I",Other,True,False,,,,MICRON TECHNOLOGY INC,100.0
1004645,Mill Creek Landill,110033180643.0,Fort Worth,TX,76108,2012,7797 Confederate Park Rd,TARRANT COUNTY,32.825398,-97.534378,562212.0,HH,Waste,True,False,,,,"Republic Services, Inc.",100.0
1007977,Mohawk Fine Papers - Beckett Mill,110000392156.0,HAMILTON,OH,45011,2012,400 DAYTON STREET,BUTLER COUNTY,39.4017,-84.556396,322121.0,C,Pulp and Paper,True,False,,,,MOHAWK FINE PAPERS INC,100.0
1001613,Monroe,110009575469.0,MONROE,LA,71201,2012,800 PARK AVE,Ouachita,32.5278,-92.1278,221112.0,"C,D",Power Plants,True,False,,,,ENTERGY CORP,100.0
1008690,Mountaineer Keystone LLC 161 Appalachian Basin,110055514144.0,Morgantown,WV,26505,2012,1111 Van Voorhis Drive ,MONONGALIA,39.65546,-79.96344,211111.0,C,Petroleum and Natural Gas Systems,True,False,,,,"Mountaineer Keystone Holdings,  LLC",100.0
1002932,NICHOLS ALUMINUM - DAVENPORT,110000416014.0,DAVENPORT,IA,52802,2012,1725 ROCKINGHAM ROAD,SCOTT COUNTY,41.51875,-90.60313,331315.0,C,Metals,True,False,,,,Quanex Building Products,100.0
1002971,NICHOLS ALUMINUM ALABAMA INC,110000589293.0,DECATUR,AL,35601,2012,2001 HIGHWAY 20 WEST,MORGAN COUNTY,34.6169,-87.0176,331315.0,C,Metals,True,False,,,,Quanex Building Products,100.0
1002935,NICHOLS ALUMINUM LINCOLNSHIRE,110001801364.0,LINCOLNSHIRE,IL,60069,2012,200 SCHELTER ROAD,LAKE,42.18904,-87.94217,331315.0,C,Metals,True,False,,,,Quanex Building Products,100.0
1007558,NORTH MIRAMAR SANITARY LANDFILL,110006533894.0,SAN DIEGO,CA,92111,2012,5180 CONVOY STREET,SAN DIEGO,32.83666,-117.152262,562212.0,HH,Waste,True,False,,,,City of San Diego,100.0
1000701,Natchez,110001976773.0,NATCHEZ,MS,39120,2012,152 STEAM PLANT ROAD,Adams,31.5987,-91.3464,221112.0,D,Power Plants,True,False,,,,ENTERGY CORP,100.0
1004988,"New Process Gear, Inc.",110000325274.0,East Syracuse,NY,13057,2012,6600 New Venture Gear Drive,ONONDAGA,43.090249,-76.06457,336350.0,C,Other,True,False,,,,MAGNA POWERTRAIN,100.0
1000386,No. 65,110055506395.0,Beckley,WV,25801,2012,100 Cranberry Creek Drive,RALEIGH COUNTY,37.82207,-81.19147,212112.0,FF,Other,True,False,,,,MECHEL BLUESTONE INC,100.0
1009561,North Fork #4,,Appalachia,VA,24216,2012,633 Callahan Avenue,,36.919429,-82.794549,212112.0,FF,Other,True,False,,,,"Alpha Natural Resources, Inc.",100.0
